0.000000	0.000000	0.000000
0.010000	-0.000000	0.000000
0.022000	-0.000002	0.000002
0.036400	-0.000014	0.000014
0.045040	-0.000023	0.000023
0.055408	-0.000045	0.000045
0.067850	-0.000105	0.000105
0.082780	-0.000334	0.000334
0.100695	-0.001639	0.001639
0.111445	-0.002822	0.002822
0.124344	-0.005738	0.005738
0.139824	-0.014007	0.014007
0.158399	-0.041878	0.041878
0.169544	-0.068870	0.068870
0.182918	-0.124979	0.124979
0.198967	-0.256378	0.256378
0.218226	-0.611934	0.611934
0.229781	-0.981300	0.981300
0.243648	-1.727073	1.727073
0.260287	-3.434340	3.434340
0.280255	-8.155199	8.155199
0.292235	-13.037882	13.037882
0.299423	-17.209032	17.209032
0.308049	-24.120220	24.120220
0.313225	-29.449186	29.449186
0.316330	-33.167442	33.167442
0.320057	-38.267338	38.267338
0.324528	-46.364037	46.364037
