0.000000	0.000000	0.100000
0.010000	0.000856	0.100724
0.022000	0.003938	0.103338
0.036400	0.010161	0.108636
0.045040	0.015032	0.112794
0.055408	0.021853	0.118630
0.067850	0.031267	0.126704
0.082780	0.044072	0.137713
0.100695	0.061223	0.152498
0.111445	0.072282	0.162051
0.124344	0.086178	0.174073
0.139824	0.103597	0.189167
0.158399	0.125334	0.208037
0.169544	0.138710	0.219665
0.182918	0.155006	0.233847
0.198967	0.174814	0.251105
0.218226	0.198798	0.272027
0.229781	0.213233	0.284632
0.243648	0.230546	0.299761
0.260287	0.251242	0.317862
0.280255	0.275866	0.339421
0.304216	0.304970	0.364928
0.318592	0.322140	0.379990
0.335844	0.342408	0.397780
0.356546	0.366193	0.418675
0.381389	0.393889	0.443027
0.396295	0.410034	0.457235
0.414182	0.428921	0.473866
0.435646	0.450861	0.493200
0.461403	0.476120	0.515481
0.476857	0.490709	0.528361
0.495402	0.507653	0.543330
0.517656	0.527175	0.560592
