0.000000	0.000000	0.000000
0.010000	-0.000000	0.000000
0.022000	-0.000000	0.000000
0.036400	-0.000000	0.000000
0.045040	-0.000000	0.000000
0.055408	-0.000000	0.000000
0.067850	-0.000000	0.000000
0.082780	-0.000000	0.000000
0.100695	-0.000000	0.000000
0.111445	-0.000000	0.000000
0.124344	-0.000000	0.000000
0.139824	-0.000001	0.000001
0.158399	-0.000001	0.000001
0.169544	-0.000001	0.000001
0.182918	-0.000001	0.000001
0.198967	-0.000001	0.000001
0.218226	-0.000001	0.000001
0.229781	-0.000001	0.000001
0.243648	-0.000001	0.000001
0.260287	-0.000001	0.000001
0.280255	-0.000001	0.000001
0.304216	-0.000001	0.000001
0.318592	-0.000001	0.000001
0.335844	-0.000001	0.000001
0.356546	-0.000001	0.000001
0.381389	-0.000002	0.000002
0.396295	-0.000002	0.000002
0.414182	-0.000002	0.000002
0.435646	-0.000002	0.000002
0.461403	-0.000002	0.000002
0.476857	-0.000002	0.000002
0.495402	-0.000002	0.000002
0.517656	-0.000002	0.000002
