0.000000	-0.060000	0.060000
0.010000	-0.057813	0.057813
0.022000	-0.055343	0.055343
0.036400	-0.052572	0.052572
0.045040	-0.050995	0.050995
0.055408	-0.049180	0.049180
0.067850	-0.047105	0.047105
0.082780	-0.044746	0.044746
0.100695	-0.042083	0.042083
0.111445	-0.040559	0.040559
0.124344	-0.038800	0.038800
0.139824	-0.036784	0.036784
0.158399	-0.034494	0.034494
0.169544	-0.033180	0.033180
0.182918	-0.031669	0.031669
0.198967	-0.029964	0.029964
0.218226	-0.028140	0.028140
0.229781	-0.027168	0.027168
0.243648	-0.026219	0.026219
0.260287	-0.025742	0.025742
0.280255	-0.049440	0.049440
0.292235	-0.056429	0.056429
0.299423	-0.061790	0.061790
0.308049	-0.082807	0.082807
0.313225	-0.094671	0.094671
0.316330	-0.102390	0.102390
0.320057	-0.115045	0.115045
0.324528	-0.198187	0.198187
