0.000000	0.900000	1.000000
0.100000	0.829818	0.928584
0.200000	0.778864	0.874966
0.300000	0.741275	0.834512
0.400000	0.713302	0.804145
0.500000	0.692339	0.781850
0.600000	0.676606	0.766146
0.700000	0.666594	0.754166
0.800000	0.659806	0.746632
0.900000	0.655426	0.743013
1.000000	0.652715	0.743014
1.100000	0.650922	0.746574
1.200000	0.654192	0.748905
1.300000	0.658581	0.753433
1.400000	0.663714	0.760113
1.500000	0.669211	0.768984
1.600000	0.674540	0.780292
1.700000	0.678969	0.794526
1.800000	0.688088	0.805883
1.900000	0.698099	0.817952
2.000000	0.708223	0.831327
