0.000000	0.000000	0.100000
0.010000	0.000856	0.100724
0.022000	0.003938	0.103338
0.036400	0.010160	0.108637
0.045040	0.015030	0.112796
0.055408	0.021850	0.118633
0.067850	0.031261	0.126710
0.082780	0.044060	0.137725
0.100695	0.061199	0.152522
0.111445	0.072249	0.162083
0.124344	0.086132	0.174119
0.139824	0.103530	0.189234
0.158399	0.125236	0.208135
0.169544	0.138589	0.219786
0.182918	0.154853	0.234000
0.198967	0.174616	0.251304
0.218226	0.198531	0.272294
0.229781	0.212918	0.284947
0.243648	0.230163	0.300143
0.260287	0.250764	0.318340
0.280255	0.275250	0.340037
0.304216	0.304144	0.365755
0.318592	0.321160	0.380971
0.335844	0.341210	0.398979
0.356546	0.364677	0.420192
0.381389	0.391891	0.445027
0.396295	0.407683	0.459589
0.414182	0.426069	0.476721
0.435646	0.447274	0.496790
0.448524	0.459528	0.508582
0.463978	0.473747	0.522495
0.482524	0.490083	0.538870
0.504778	0.508589	0.558108
