0.000000	0.000000	0.100000
0.100000	0.080343	0.178889
0.200000	0.148872	0.244676
0.300000	0.208860	0.301500
0.400000	0.262406	0.351816
0.500000	0.310730	0.397305
0.600000	0.354690	0.439042
0.700000	0.396069	0.476565
0.800000	0.434292	0.511374
0.900000	0.469529	0.543946
1.000000	0.501789	0.574735
1.100000	0.530956	0.604180
1.200000	0.560450	0.629088
1.300000	0.587565	0.652330
1.400000	0.612211	0.674104
1.500000	0.634250	0.694619
1.600000	0.653369	0.714231
1.700000	0.669057	0.733484
1.800000	0.682773	0.750934
1.900000	0.697043	0.764099
2.000000	0.708922	0.775949
