0.000000	0.000000	0.000000
0.010000	0.017264	0.019142
0.022000	0.036191	0.040016
0.036400	0.056620	0.062415
0.045040	0.067819	0.074620
0.055408	0.080305	0.088172
0.067850	0.094038	0.103010
0.082780	0.108901	0.118987
0.100695	0.124679	0.135859
0.111445	0.133199	0.144914
0.124344	0.142574	0.154845
0.139824	0.152711	0.165557
0.149111	0.158268	0.171414
0.160256	0.164419	0.177969
0.166944	0.167851	0.181678
0.170956	0.169832	0.183817
0.175771	0.172111	0.186326
0.178659	0.173442	0.187788
0.182126	0.174990	0.189516
0.186286	0.176595	0.191735
