0.000000	0.000000	0.000000
0.010000	0.141496	0.167846
0.022000	0.289425	0.342007
0.036400	0.440231	0.518158
0.045040	0.518891	0.609168
0.055408	0.602922	0.705921
0.067850	0.690573	0.806300
0.082780	0.779285	0.907287
0.100695	0.865600	1.004885
0.111445	0.908462	1.052871
0.124344	0.952104	1.101461
0.139824	0.994589	1.148423
0.158399	1.033293	1.190766
0.169544	1.050986	1.209804
0.182918	1.067367	1.227161
0.198967	1.080834	1.241011
0.218226	1.089263	1.248967
0.229781	1.090826	1.249788
0.243648	1.089647	1.247364
0.260287	1.084347	1.240127
0.280255	1.073171	1.226097
0.304216	1.053985	1.202886
0.318592	1.040004	1.186156
0.335844	1.021158	1.163807
0.356546	0.996055	1.134271
0.381389	0.963096	1.095747
0.396295	0.942203	1.071347
0.414182	0.916262	1.041129
0.435646	0.884200	1.003877
0.461403	0.844855	0.958314
0.476857	0.821040	0.930706
0.495402	0.792399	0.897553
0.517656	0.758120	0.858073
