0.000000	0.000000	0.000000
0.010000	-0.000589	0.000589
0.022000	-0.001268	0.001268
0.036400	-0.002044	0.002044
0.045040	-0.002491	0.002491
0.055408	-0.003010	0.003010
0.067850	-0.003608	0.003608
0.082780	-0.004293	0.004293
0.100695	-0.005073	0.005073
0.111445	-0.005520	0.005520
0.124344	-0.006048	0.006048
0.139824	-0.006875	0.006875
0.149111	-0.007475	0.007475
0.160256	-0.008668	0.008668
0.166944	-0.009564	0.009564
0.170956	-0.010121	0.010121
0.175771	-0.010923	0.010923
0.178659	-0.011425	0.011425
0.182126	-0.012119	0.012119
0.186286	-0.013523	0.013523
