0.000000	0.000000	0.000000
0.010000	0.017266	0.019139
0.022000	0.036200	0.040007
0.036400	0.056646	0.062390
0.045040	0.067858	0.074582
0.055408	0.080362	0.088115
0.067850	0.094123	0.102925
0.082780	0.109028	0.118860
0.100695	0.124875	0.135663
0.111445	0.133444	0.144669
0.124344	0.142887	0.154532
0.139824	0.153130	0.165139
0.158399	0.164031	0.176307
0.169544	0.169929	0.182281
0.182918	0.176432	0.188807
0.198967	0.183489	0.195807
0.218226	0.191008	0.203152
0.229781	0.195081	0.207069
0.243648	0.199582	0.211338
0.260287	0.204482	0.215908
0.280255	0.209731	0.220697
0.304216	0.215262	0.225602
0.318592	0.218244	0.228171
0.335844	0.221539	0.230943
0.356546	0.225144	0.233894
0.381389	0.229063	0.237003
0.396295	0.231248	0.238684
0.414182	0.233736	0.240564
0.435646	0.236571	0.242667
0.461403	0.239817	0.245044
0.476857	0.241714	0.246419
0.495402	0.243960	0.248049
0.517656	0.246635	0.250005
