0.000000	0.000000	0.100000
0.010000	0.000853	0.100731
0.022000	0.003927	0.103358
0.036400	0.010133	0.108681
0.045040	0.014993	0.112849
0.055408	0.021797	0.118699
0.067850	0.031187	0.126797
0.082780	0.043953	0.137846
0.100695	0.061039	0.152698
0.111445	0.072053	0.162292
0.124344	0.085886	0.174375
0.139824	0.103209	0.189564
0.149111	0.113910	0.198975
0.160256	0.126961	0.210551
0.166944	0.134874	0.217631
0.170956	0.139658	0.221911
0.175771	0.145405	0.227101
0.178659	0.148870	0.230227
0.182126	0.153027	0.234004
0.186286	0.157827	0.238761
