0.000000	0.000000	0.000000
0.010000	-0.000001	0.000001
0.022000	-0.000010	0.000010
0.036400	-0.000189	0.000189
0.045040	-0.000364	0.000364
0.055408	-0.000907	0.000907
0.067850	-0.003345	0.003345
0.082780	-0.020864	0.020864
0.100695	-0.240276	0.240276
0.111445	-0.446502	0.446502
0.124344	-1.274188	1.274188
0.139824	-5.013420	5.013420
0.149111	-7.888178	7.888178
0.160256	-13.689293	13.689293
0.166944	-18.546375	18.546375
0.170956	-22.086073	22.086073
0.175771	-27.359430	27.359430
0.178659	-30.975231	30.975231
0.182126	-36.038528	36.038528
0.186286	-43.990635	43.990635
