0.000000	0.000000	0.000000
0.010000	-0.000000	0.000000
0.022000	-0.000000	0.000000
0.036400	-0.000002	0.000002
0.045040	-0.000002	0.000002
0.055408	-0.000002	0.000002
0.067850	-0.000005	0.000005
0.082780	-0.000022	0.000022
0.100695	-0.000212	0.000212
0.111445	-0.000158	0.000158
0.124344	-0.000150	0.000150
0.139824	-0.000292	0.000292
0.158399	-0.000985	0.000985
0.169544	-0.000695	0.000695
0.182918	-0.000527	0.000527
0.198967	-0.000484	0.000484
0.218226	-0.000596	0.000596
0.229781	-0.000470	0.000470
0.243648	-0.000395	0.000395
0.260287	-0.000372	0.000372
0.280255	-0.000442	0.000442
0.304216	-0.000878	0.000878
0.318592	-0.000712	0.000712
0.335844	-0.000667	0.000667
0.356546	-0.000882	0.000882
0.381389	-0.002814	0.002814
0.396295	-0.002160	0.002160
0.414182	-0.002161	0.002161
0.435646	-0.004037	0.004037
0.461403	-0.022690	0.022690
0.476857	-0.017552	0.017552
0.495402	-0.020124	0.020124
0.517656	-0.051529	0.051529
