0.000000	0.000000	0.000000
0.010000	-0.000000	0.000000
0.022000	-0.000000	0.000000
0.036400	-0.000003	0.000003
0.045040	-0.000006	0.000006
0.055408	-0.000015	0.000015
0.067850	-0.000056	0.000056
0.082780	-0.000359	0.000359
0.100695	-0.004285	0.004285
0.111445	-0.008400	0.008400
0.124344	-0.024825	0.024825
0.139824	-0.100333	0.100333
0.149111	-0.163140	0.163140
0.160256	-0.289887	0.289887
0.166944	-0.399025	0.399025
0.170956	-0.480506	0.480506
0.175771	-0.600633	0.600633
0.178659	-0.684879	0.684879
0.182126	-0.801820	0.801820
0.186286	-0.971385	0.971385
