0.000000	0.000000	0.000000
0.010000	-0.000051	0.000051
0.022000	-0.000226	0.000226
0.036400	-0.000563	0.000563
0.045040	-0.000813	0.000813
0.055408	-0.001152	0.001152
0.067850	-0.001602	0.001602
0.082780	-0.002187	0.002187
0.100695	-0.002949	0.002949
0.111445	-0.003418	0.003418
0.124344	-0.004206	0.004206
0.139824	-0.016193	0.016193
0.149111	-0.020728	0.020728
0.160256	-0.084744	0.084744
0.166944	-0.124218	0.124218
0.170956	-0.136702	0.136702
0.175771	-0.185579	0.185579
0.178659	-0.203618	0.203618
0.182126	-0.252369	0.252369
0.186286	-0.905684	0.905684
