0.000000	0.000000	0.000000
0.010000	-0.000589	0.000589
0.022000	-0.001268	0.001268
0.036400	-0.002045	0.002045
0.045040	-0.002492	0.002492
0.055408	-0.003011	0.003011
0.067850	-0.003611	0.003611
0.082780	-0.004296	0.004296
0.100695	-0.005078	0.005078
0.111445	-0.005525	0.005525
0.124344	-0.006054	0.006054
0.139824	-0.006883	0.006883
0.149111	-0.007484	0.007484
0.160256	-0.008679	0.008679
0.166944	-0.009576	0.009576
0.170956	-0.010133	0.010133
0.175771	-0.010936	0.010936
0.178659	-0.011438	0.011438
0.182126	-0.012133	0.012133
0.186286	-0.013538	0.013538
